"V1" "V2"
"tr_1_pm_2_5.fasta" -9.42895761632662 2.03045480344863
"tr_1_pm_2_6.fasta" -9.42289100510112 2.030668898817
"tr_1_pm_2_7.fasta" -10.2693286656566 0.0723592768868292
"tr_1_pm_2_8.fasta" -8.46767049213903 3.06577253299631
"tr_1_pm_2_9.fasta" -9.04815720140825 2.00104159050195
"tr_1_pm_3_1.fasta" -8.35140977173907 2.15010886865893
"tr_1_pm_3_10.fasta" -9.42895761632662 2.03045480344863
"tr_1_pm_3_11.fasta" -9.04815720140825 2.00104159050195
"tr_1_pm_3_12.fasta" -9.42289100510112 2.030668898817
"tr_1_pm_3_13.fasta" -8.68315899904374 4.40952758412274
"tr_1_pm_3_14.fasta" -9.42895761632662 2.03045480344863
"tr_1_pm_3_15.fasta" -8.85865217707574 1.96623408413968
"tr_1_pm_3_16.fasta" -8.68315899904374 4.40952758412274
"tr_1_pm_3_17.fasta" -9.21623894350931 1.99466884469425
"tr_1_pm_3_18.fasta" -7.86762542886574 3.5446329567414
"tr_1_pm_3_19.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_2.fasta" -9.42289100510112 2.03066889881701
"tr_1_pm_3_20.fasta" -10.2786409428058 0.0733920296991042
"tr_1_pm_3_21.fasta" -9.42289100510112 2.03066889881701
"tr_1_pm_3_22.fasta" -9.42895761632662 2.03045480344863
"tr_1_pm_3_23.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_24.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_25.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_26.fasta" -8.38804181646649 4.1817959993135
"tr_1_pm_3_27.fasta" -10.5215346175716 2.54489037054392
"tr_1_pm_3_28.fasta" -7.86762542886573 3.5446329567414
"tr_1_pm_3_29.fasta" -9.42289100510112 2.03066889881701
"tr_1_pm_3_3.fasta" -9.42289100510112 2.03066889881701
"tr_1_pm_3_30.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_4.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_5.fasta" -10.6192126094114 2.74150495650408
"tr_1_pm_3_6.fasta" -10.3067503766823 2.77286018293777
"tr_1_pm_3_7.fasta" -9.42289100510112 2.03066889881701
"tr_1_pm_3_8.fasta" -9.04815720140824 2.00104159050195
"tr_1_pm_3_9.fasta" -9.04815720140824 2.00104159050195
"tr_2_pm_1_1.fasta" -2.86629095778375 8.04700687806936
"tr_2_pm_1_10.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_11.fasta" -0.938822521816884 10.1854481577523
"tr_2_pm_1_12.fasta" -2.64156701890877 8.78245539143721
"tr_2_pm_1_13.fasta" -0.937646667390168 10.1882667235577
"tr_2_pm_1_14.fasta" -0.792225956045782 8.44412109171142
"tr_2_pm_1_15.fasta" -2.86537507749528 8.04301644929272
"tr_2_pm_1_16.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_1_17.fasta" -0.792225956045782 8.44412109171143
"tr_2_pm_1_18.fasta" -0.992784997172151 10.1704916365385
"tr_2_pm_1_19.fasta" -0.792225956045783 8.44412109171142
"tr_2_pm_1_2.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_1_20.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_1_21.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_1_22.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_23.fasta" -0.937839294461515 10.1854260813424
"tr_2_pm_1_24.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_25.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_26.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_27.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_28.fasta" -2.86629095778375 8.04700687806935
"tr_2_pm_1_29.fasta" 0.656211855370554 8.68724184068043
"tr_2_pm_1_3.fasta" -2.86537507749528 8.04301644929272
"tr_2_pm_1_30.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_31.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_32.fasta" -1.32051210207514 9.39620518323859
"tr_2_pm_1_33.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_34.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_35.fasta" -0.792225956045784 8.44412109171142
"tr_2_pm_1_36.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_37.fasta" -0.792912489471007 8.44456766986636
"tr_2_pm_1_38.fasta" -2.86629095778375 8.04700687806935
"tr_2_pm_1_39.fasta" -2.51018321410389 7.46842200479911
"tr_2_pm_1_4.fasta" -0.792912489471008 8.44456766986636
"tr_2_pm_1_40.fasta" -2.73664524300751 6.86490559461792
"tr_2_pm_1_5.fasta" -2.64122594294211 8.77613018681427
"tr_2_pm_1_6.fasta" -0.792912489471007 8.44456766986636
"tr_2_pm_1_7.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_8.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_1_9.fasta" -0.792912489471006 8.44456766986636
"tr_2_pm_2_1.fasta" -0.992784997172153 10.1704916365385
"tr_2_pm_2_10.fasta" -2.96970988663865 10.4713285981883
"tr_2_pm_2_11.fasta" -2.86629095778376 8.04700687806933
"tr_2_pm_2_12.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_2_13.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_2_14.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_2_15.fasta" 1.2706710411439 9.56868179235211
"tr_2_pm_2_16.fasta" -1.09882056160328 7.6532224494821
"tr_2_pm_2_17.fasta" -1.06420846554843 7.44517469708177
"tr_2_pm_2_18.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_2_19.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_2.fasta" -0.749076789715519 8.17346475638643
"tr_2_pm_2_20.fasta" -1.33677378663604 9.40891388649996
"tr_2_pm_2_21.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_2_22.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_23.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_24.fasta" -0.792225956045783 8.44412109171144
"tr_2_pm_2_25.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_2_26.fasta" -2.86537507749527 8.04301644929273
"tr_2_pm_2_27.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_28.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_29.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_3.fasta" -2.86537507749528 8.04301644929273
"tr_2_pm_2_30.fasta" -1.06420846554843 7.44517469708178
"tr_2_pm_2_4.fasta" -0.792225956045782 8.44412109171144
"tr_2_pm_2_5.fasta" -2.86537507749527 8.04301644929273
"tr_2_pm_2_6.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_2_7.fasta" -0.792225956045783 8.44412109171143
"tr_2_pm_2_8.fasta" -2.86537507749528 8.04301644929272
"tr_2_pm_2_9.fasta" -0.938822521816882 10.1854481577523
"tr_2_pm_3_1.fasta" -0.792225956045783 8.44412109171143
"tr_2_pm_3_10.fasta" -0.792912489471004 8.44456766986637
"tr_2_pm_3_11.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_12.fasta" 2.32724235267945 8.18879888007625
"tr_2_pm_3_13.fasta" -2.86537507749527 8.04301644929273
"tr_2_pm_3_14.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_15.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_16.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_17.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_18.fasta" -2.86629095778376 8.04700687806934
"tr_2_pm_3_19.fasta" -0.792225956045782 8.44412109171144
"tr_2_pm_3_2.fasta" -2.86537507749527 8.04301644929273
"tr_2_pm_3_20.fasta" -2.64122594294211 8.77613018681428
"tr_2_pm_3_21.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_22.fasta" -2.86629095778376 8.04700687806934
"tr_2_pm_3_23.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_3_24.fasta" -2.86629095778376 8.04700687806934
"tr_2_pm_3_25.fasta" -0.792225956045782 8.44412109171143
"tr_2_pm_3_26.fasta" -0.792225956045782 8.44412109171143
"tr_2_pm_3_27.fasta" -2.64122594294211 8.77613018681428
"tr_2_pm_3_28.fasta" -2.86537507749527 8.04301644929273
"tr_2_pm_3_29.fasta" -0.792225956045783 8.44412109171143
"tr_2_pm_3_3.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_30.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_4.fasta" -0.866998384314598 6.63686306971241
"tr_2_pm_3_5.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_3_6.fasta" -0.792912489471005 8.44456766986637
"tr_2_pm_3_7.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_8.fasta" -1.09882056160328 7.65322244948209
"tr_2_pm_3_9.fasta" -1.09882056160328 7.65322244948209
"tr_3_pm_1_1.fasta" 9.96336351950267 3.79845677643511
"tr_3_pm_1_10.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_11.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_12.fasta" 8.07782812502856 3.08088488556621
"tr_3_pm_1_13.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_14.fasta" 8.08153896843131 3.08335943800792
"tr_3_pm_1_15.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_16.fasta" 10.2839677751176 4.06646120926876
"tr_3_pm_1_17.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_18.fasta" 9.19637684950076 3.4856227017379
"tr_3_pm_1_19.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_2.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_20.fasta" 9.9739245879026 3.8165770347436
"tr_3_pm_1_21.fasta" 6.3540563981578 2.21936327300237
"tr_3_pm_1_22.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_23.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_24.fasta" 8.08153896843131 3.08335943800792
"tr_3_pm_1_25.fasta" 8.08153896843131 3.08335943800792
"tr_3_pm_1_26.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_27.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_28.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_29.fasta" 8.80285723007699 3.33973374923044
"tr_3_pm_1_3.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_30.fasta" 11.3140301912822 4.76308847539932
"tr_3_pm_1_31.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_32.fasta" 9.96336351950267 3.79845677643512
"tr_3_pm_1_33.fasta" 10.0702252970373 4.31210490751435
"tr_3_pm_1_34.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_35.fasta" 9.97392458790261 3.81657703474359
"tr_3_pm_1_36.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_37.fasta" 9.96336351950267 3.79845677643511
"tr_3_pm_1_38.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_39.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_4.fasta" 9.97392458790261 3.81657703474359
"tr_3_pm_1_40.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_5.fasta" 10.0756706573946 4.28661220342175
"tr_3_pm_1_6.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_7.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_8.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_1_9.fasta" 10.3441387130305 4.33591568603712
"tr_3_pm_2_1.fasta" 8.802857230077 3.33973374923044
"tr_3_pm_2_10.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_11.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_12.fasta" 11.2888544239808 4.7653073475353
"tr_3_pm_2_13.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_14.fasta" 9.97392458790261 3.81657703474359
"tr_3_pm_2_15.fasta" 8.08153896843132 3.08335943800792
"tr_3_pm_2_16.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_17.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_18.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_19.fasta" 10.0702252970373 4.31210490751435
"tr_3_pm_2_2.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_20.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_21.fasta" 10.0702252970373 4.31210490751435
"tr_3_pm_2_22.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_23.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_24.fasta" 11.4056087745814 1.95415015518734
"tr_3_pm_2_25.fasta" 7.94194956654339 3.97657743165716
"tr_3_pm_2_26.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_27.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_28.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_29.fasta" 8.80285723007701 3.33973374923044
"tr_3_pm_2_3.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_30.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_4.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_5.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_6.fasta" 9.96336351950267 3.79845677643511
"tr_3_pm_2_7.fasta" 11.508050628328 3.25477271109565
"tr_3_pm_2_8.fasta" 9.97392458790262 3.81657703474359
"tr_3_pm_2_9.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_1.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_10.fasta" 9.04238007657084 4.44018536909412
"tr_3_pm_3_11.fasta" 9.96336351950267 3.79845677643511
"tr_3_pm_3_12.fasta" 11.2888544239808 4.7653073475353
"tr_3_pm_3_13.fasta" 9.24571467214469 3.78851215602548
"tr_3_pm_3_14.fasta" 9.96336351950268 3.79845677643511
"tr_3_pm_3_15.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_16.fasta" 9.18751971032135 3.99279634517516
"tr_3_pm_3_17.fasta" 9.96336351950268 3.79845677643511
"tr_3_pm_3_18.fasta" 10.1445554122806 5.45870498640047
"tr_3_pm_3_19.fasta" 9.97392458790263 3.81657703474359
"tr_3_pm_3_2.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_20.fasta" 10.0756706573946 4.28661220342174
"tr_3_pm_3_21.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_22.fasta" 9.74737163623445 3.74048344330602
"tr_3_pm_3_23.fasta" 9.97392458790263 3.81657703474359
"tr_3_pm_3_24.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_25.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_26.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_27.fasta" 9.97392458790263 3.81657703474359
"tr_3_pm_3_28.fasta" 9.96336351950268 3.79845677643511
"tr_3_pm_3_29.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_3.fasta" 9.97392458790263 3.81657703474359
"tr_3_pm_3_30.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_4.fasta" 8.62860651674722 3.29123198993693
"tr_3_pm_3_5.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_6.fasta" 9.96336351950267 3.79845677643511
"tr_3_pm_3_7.fasta" 10.0702252970373 4.31210490751435
"tr_3_pm_3_8.fasta" 8.80285723007702 3.33973374923044
"tr_3_pm_3_9.fasta" 8.80285723007702 3.33973374923044
"tr_4_pm_1_1.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_10.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_11.fasta" 10.2896708770649 -6.54781261657273
"tr_4_pm_1_12.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_13.fasta" 11.770787361406 -5.66665979794266
"tr_4_pm_1_14.fasta" 9.17642817170104 -5.66206756634685
"tr_4_pm_1_15.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_16.fasta" 8.08582983369405 -7.12937725166235
"tr_4_pm_1_17.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_18.fasta" 7.24540457213105 -6.62592647733416
"tr_4_pm_1_19.fasta" 8.79384908815329 -5.62443807347017
"tr_4_pm_1_2.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_20.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_21.fasta" 9.32910607679098 -6.10227328586096
"tr_4_pm_1_22.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_23.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_24.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_25.fasta" 5.25983123834215 -6.39474865232959
"tr_4_pm_1_26.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_27.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_28.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_29.fasta" 7.98680056700501 -7.03771673588168
"tr_4_pm_1_3.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_30.fasta" 8.79384908815331 -5.62443807347017
"tr_4_pm_1_31.fasta" 8.79384908815331 -5.62443807347017
"tr_4_pm_1_32.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_33.fasta" 8.93192768009098 -6.44301999577564
"tr_4_pm_1_34.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_35.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_36.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_37.fasta" 10.0471532844316 -5.9986701791119
"tr_4_pm_1_38.fasta" 7.84338961079495 -6.88980509052491
"tr_4_pm_1_39.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_4.fasta" 8.79384908815331 -5.62443807347017
"tr_4_pm_1_40.fasta" 8.79384908815331 -5.62443807347017
"tr_4_pm_1_5.fasta" 9.03159648626817 -7.51321692493322
"tr_4_pm_1_6.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_1_7.fasta" 7.98703015831641 -5.3128110862331
"tr_4_pm_1_8.fasta" 7.98362248912708 -7.03322053154808
"tr_4_pm_1_9.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_1.fasta" 9.1413759774392 -5.69062760736702
"tr_4_pm_2_10.fasta" 7.98703015831641 -5.3128110862331
"tr_4_pm_2_11.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_12.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_13.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_14.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_15.fasta" 9.03159648626817 -7.51321692493322
"tr_4_pm_2_16.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_17.fasta" 10.668684717002 -5.31481658837709
"tr_4_pm_2_18.fasta" 7.23986993289944 -6.61854787289351
"tr_4_pm_2_19.fasta" 10.1023619313066 -6.1159968864138
"tr_4_pm_2_2.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_20.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_21.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_22.fasta" 8.79384908815331 -5.62443807347017
"tr_4_pm_2_23.fasta" 6.74037925089189 -7.23738584205164
"tr_4_pm_2_24.fasta" 7.98703015831641 -5.3128110862331
"tr_4_pm_2_25.fasta" 10.1400462894098 -6.08391525894099
"tr_4_pm_2_26.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_27.fasta" 8.83255993601678 -5.65938646259557
"tr_4_pm_2_28.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_2_29.fasta" 8.7938490881533 -5.62443807347017
"tr_4_pm_2_3.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_2_30.fasta" 8.07927192970147 -7.12067703125286
"tr_4_pm_2_4.fasta" 8.93192768009097 -6.44301999577564
"tr_4_pm_2_5.fasta" 7.98703015831641 -5.3128110862331
"tr_4_pm_2_6.fasta" 11.770787361406 -5.66665979794265
"tr_4_pm_2_7.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_2_8.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_2_9.fasta" 7.90840112611087 -6.01034955271858
"tr_4_pm_3_1.fasta" 11.770787361406 -5.66665979794265
"tr_4_pm_3_10.fasta" 11.6815767577149 -5.58377196686435
"tr_4_pm_3_11.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_3_12.fasta" 7.98703015831641 -5.3128110862331
"tr_4_pm_3_13.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_3_14.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_3_15.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_3_16.fasta" 8.83255993601677 -5.65938646259557
"tr_4_pm_3_17.fasta" 5.8731529804583 -6.84699769252055
"tr_4_pm_3_18.fasta" 7.9870301583164 -5.3128110862331
"tr_4_pm_3_19.fasta" 8.79384908815329 -5.62443807347017
"tr_4_pm_3_2.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_20.fasta" 9.14137597743919 -5.69062760736701
"tr_4_pm_3_21.fasta" 7.9870301583164 -5.3128110862331
"tr_4_pm_3_22.fasta" 8.79384908815329 -5.62443807347017
"tr_4_pm_3_23.fasta" 7.9870301583164 -5.3128110862331
"tr_4_pm_3_24.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_25.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_26.fasta" 8.83255993601676 -5.65938646259557
