"tr_1_113.fasta" "tr_1_125.fasta" "tr_1_136.fasta" "tr_1_140.fasta" "tr_1_146.fasta" "tr_1_30.fasta" "tr_1_31.fasta" "tr_1_39.fasta" "tr_1_46.fasta" "tr_1_71.fasta" "tr_1_75.fasta" "tr_1_80.fasta" "tr_1_81.fasta" "tr_1_9.fasta" "tr_1_92.fasta" "tr_2_35.fasta" "tr_2_47.fasta" "tr_2_5.fasta" "tr_2_61.fasta" "tr_2_8.fasta" "tr_2_85.fasta" "tr_2_93.fasta" "tr_2_95.fasta" "tr_2_96.fasta" "tr_3_18.fasta" "tr_3_33.fasta" "tr_3_56.fasta" "tr_3_61.fasta" "tr_3_66.fasta" "tr_3_96.fasta" "tr_3_98.fasta" "tr_3_99.fasta" "tr_4_2.fasta" "tr_4_38.fasta" "tr_4_39.fasta" "tr_4_43.fasta" "tr_4_50.fasta" "tr_4_57.fasta" "tr_4_7.fasta" "tr_4_82.fasta" "tr_4_83.fasta" "tr_4_95.fasta" "tr_4_97.fasta" "tr_5_2.fasta" "tr_5_22.fasta" "tr_5_40.fasta" "tr_5_43.fasta" "tr_5_5.fasta" "tr_5_6.fasta" "tr_5_9.fasta"
"tr_1_75.fasta" "0.0809527066548857" "0.0651126938008005" "0.100981091846021" "0.101151148286502" "0.0913612789859284" "0.064653962737722" "0.108685246027764" "0.104728804847715" "0.0784839235692684" "0.0864775254716637" "tr_1_75.fasta tr_1_75.fasta" "tr_1_75.fasta tr_1_80.fasta" "tr_1_75.fasta tr_1_81.fasta" "tr_1_75.fasta tr_1_9.fasta" "tr_1_75.fasta tr_1_92.fasta" "tr_1_75.fasta tr_2_35.fasta" "tr_1_75.fasta tr_2_47.fasta" "tr_1_75.fasta tr_2_5.fasta" "tr_1_75.fasta tr_2_61.fasta" "tr_1_75.fasta tr_2_8.fasta" "tr_1_75.fasta tr_2_85.fasta" "tr_1_75.fasta tr_2_93.fasta" "tr_1_75.fasta tr_2_95.fasta" "tr_1_75.fasta tr_2_96.fasta" "tr_1_75.fasta tr_3_18.fasta" "tr_1_75.fasta tr_3_33.fasta" "tr_1_75.fasta tr_3_56.fasta" "tr_1_75.fasta tr_3_61.fasta" "tr_1_75.fasta tr_3_66.fasta" "tr_1_75.fasta tr_3_96.fasta" "tr_1_75.fasta tr_3_98.fasta" "tr_1_75.fasta tr_3_99.fasta" "tr_1_75.fasta tr_4_2.fasta" "tr_1_75.fasta tr_4_38.fasta" "tr_1_75.fasta tr_4_39.fasta" "tr_1_75.fasta tr_4_43.fasta" "tr_1_75.fasta tr_4_50.fasta" "tr_1_75.fasta tr_4_57.fasta" "tr_1_75.fasta tr_4_7.fasta" "tr_1_75.fasta tr_4_82.fasta" "tr_1_75.fasta tr_4_83.fasta" "tr_1_75.fasta tr_4_95.fasta" "tr_1_75.fasta tr_4_97.fasta" "tr_1_75.fasta tr_5_2.fasta" "tr_1_75.fasta tr_5_22.fasta" "tr_1_75.fasta tr_5_40.fasta" "tr_1_75.fasta tr_5_43.fasta" "tr_1_75.fasta tr_5_5.fasta" "tr_1_75.fasta tr_5_6.fasta" "tr_1_75.fasta tr_5_9.fasta"
"tr_1_80.fasta" "0.0604585475828661" "0.0714710464304924" "0.0555505895781957" "0.0687986179573703" "0.101372616014608" "0.0637032265002652" "0.0834185443751895" "0.0999642160363188" "0.0478541219649084" "0.0546093830239777" "0.0781702102415713" "tr_1_80.fasta tr_1_80.fasta" "tr_1_80.fasta tr_1_81.fasta" "tr_1_80.fasta tr_1_9.fasta" "tr_1_80.fasta tr_1_92.fasta" "tr_1_80.fasta tr_2_35.fasta" "tr_1_80.fasta tr_2_47.fasta" "tr_1_80.fasta tr_2_5.fasta" "tr_1_80.fasta tr_2_61.fasta" "tr_1_80.fasta tr_2_8.fasta" "tr_1_80.fasta tr_2_85.fasta" "tr_1_80.fasta tr_2_93.fasta" "tr_1_80.fasta tr_2_95.fasta" "tr_1_80.fasta tr_2_96.fasta" "tr_1_80.fasta tr_3_18.fasta" "tr_1_80.fasta tr_3_33.fasta" "tr_1_80.fasta tr_3_56.fasta" "tr_1_80.fasta tr_3_61.fasta" "tr_1_80.fasta tr_3_66.fasta" "tr_1_80.fasta tr_3_96.fasta" "tr_1_80.fasta tr_3_98.fasta" "tr_1_80.fasta tr_3_99.fasta" "tr_1_80.fasta tr_4_2.fasta" "tr_1_80.fasta tr_4_38.fasta" "tr_1_80.fasta tr_4_39.fasta" "tr_1_80.fasta tr_4_43.fasta" "tr_1_80.fasta tr_4_50.fasta" "tr_1_80.fasta tr_4_57.fasta" "tr_1_80.fasta tr_4_7.fasta" "tr_1_80.fasta tr_4_82.fasta" "tr_1_80.fasta tr_4_83.fasta" "tr_1_80.fasta tr_4_95.fasta" "tr_1_80.fasta tr_4_97.fasta" "tr_1_80.fasta tr_5_2.fasta" "tr_1_80.fasta tr_5_22.fasta" "tr_1_80.fasta tr_5_40.fasta" "tr_1_80.fasta tr_5_43.fasta" "tr_1_80.fasta tr_5_5.fasta" "tr_1_80.fasta tr_5_6.fasta" "tr_1_80.fasta tr_5_9.fasta"
"tr_1_81.fasta" "0.067710803669855" "0.108237049043919" "0.0871982721903273" "0.0589097606895616" "0.116103666232953" "0.0750632454886354" "0.108834990026622" "0.069594706831196" "0.0788277141616199" "0.0697901161754274" "0.104263717822376" "0.0834163126313033" "tr_1_81.fasta tr_1_81.fasta" "tr_1_81.fasta tr_1_9.fasta" "tr_1_81.fasta tr_1_92.fasta" "tr_1_81.fasta tr_2_35.fasta" "tr_1_81.fasta tr_2_47.fasta" "tr_1_81.fasta tr_2_5.fasta" "tr_1_81.fasta tr_2_61.fasta" "tr_1_81.fasta tr_2_8.fasta" "tr_1_81.fasta tr_2_85.fasta" "tr_1_81.fasta tr_2_93.fasta" "tr_1_81.fasta tr_2_95.fasta" "tr_1_81.fasta tr_2_96.fasta" "tr_1_81.fasta tr_3_18.fasta" "tr_1_81.fasta tr_3_33.fasta" "tr_1_81.fasta tr_3_56.fasta" "tr_1_81.fasta tr_3_61.fasta" "tr_1_81.fasta tr_3_66.fasta" "tr_1_81.fasta tr_3_96.fasta" "tr_1_81.fasta tr_3_98.fasta" "tr_1_81.fasta tr_3_99.fasta" "tr_1_81.fasta tr_4_2.fasta" "tr_1_81.fasta tr_4_38.fasta" "tr_1_81.fasta tr_4_39.fasta" "tr_1_81.fasta tr_4_43.fasta" "tr_1_81.fasta tr_4_50.fasta" "tr_1_81.fasta tr_4_57.fasta" "tr_1_81.fasta tr_4_7.fasta" "tr_1_81.fasta tr_4_82.fasta" "tr_1_81.fasta tr_4_83.fasta" "tr_1_81.fasta tr_4_95.fasta" "tr_1_81.fasta tr_4_97.fasta" "tr_1_81.fasta tr_5_2.fasta" "tr_1_81.fasta tr_5_22.fasta" "tr_1_81.fasta tr_5_40.fasta" "tr_1_81.fasta tr_5_43.fasta" "tr_1_81.fasta tr_5_5.fasta" "tr_1_81.fasta tr_5_6.fasta" "tr_1_81.fasta tr_5_9.fasta"
"tr_1_9.fasta" "0.0809476715792183" "0.0952861950849739" "0.078087001480642" "0.0823678484148724" "0.107383067184079" "0.0832449304858012" "0.0941015743808879" "0.0997059121748725" "0.0631262221147453" "0.0745196547170364" "0.0999508660021053" "0.0654205991578645" "0.0819567689748798" "tr_1_9.fasta tr_1_9.fasta" "tr_1_9.fasta tr_1_92.fasta" "tr_1_9.fasta tr_2_35.fasta" "tr_1_9.fasta tr_2_47.fasta" "tr_1_9.fasta tr_2_5.fasta" "tr_1_9.fasta tr_2_61.fasta" "tr_1_9.fasta tr_2_8.fasta" "tr_1_9.fasta tr_2_85.fasta" "tr_1_9.fasta tr_2_93.fasta" "tr_1_9.fasta tr_2_95.fasta" "tr_1_9.fasta tr_2_96.fasta" "tr_1_9.fasta tr_3_18.fasta" "tr_1_9.fasta tr_3_33.fasta" "tr_1_9.fasta tr_3_56.fasta" "tr_1_9.fasta tr_3_61.fasta" "tr_1_9.fasta tr_3_66.fasta" "tr_1_9.fasta tr_3_96.fasta" "tr_1_9.fasta tr_3_98.fasta" "tr_1_9.fasta tr_3_99.fasta" "tr_1_9.fasta tr_4_2.fasta" "tr_1_9.fasta tr_4_38.fasta" "tr_1_9.fasta tr_4_39.fasta" "tr_1_9.fasta tr_4_43.fasta" "tr_1_9.fasta tr_4_50.fasta" "tr_1_9.fasta tr_4_57.fasta" "tr_1_9.fasta tr_4_7.fasta" "tr_1_9.fasta tr_4_82.fasta" "tr_1_9.fasta tr_4_83.fasta" "tr_1_9.fasta tr_4_95.fasta" "tr_1_9.fasta tr_4_97.fasta" "tr_1_9.fasta tr_5_2.fasta" "tr_1_9.fasta tr_5_22.fasta" "tr_1_9.fasta tr_5_40.fasta" "tr_1_9.fasta tr_5_43.fasta" "tr_1_9.fasta tr_5_5.fasta" "tr_1_9.fasta tr_5_6.fasta" "tr_1_9.fasta tr_5_9.fasta"
"tr_1_92.fasta" "0.0795632146514984" "0.097305210560669" "0.0786020728918858" "0.0678489095172881" "0.0835369507413974" "0.0753636145046644" "0.0930118232320252" "0.0774785805834819" "0.0767448831909078" "0.0832489934136984" "0.0978487721310279" "0.077117495935041" "0.0727935479157593" "0.0998702796831267" "tr_1_92.fasta tr_1_92.fasta" "tr_1_92.fasta tr_2_35.fasta" "tr_1_92.fasta tr_2_47.fasta" "tr_1_92.fasta tr_2_5.fasta" "tr_1_92.fasta tr_2_61.fasta" "tr_1_92.fasta tr_2_8.fasta" "tr_1_92.fasta tr_2_85.fasta" "tr_1_92.fasta tr_2_93.fasta" "tr_1_92.fasta tr_2_95.fasta" "tr_1_92.fasta tr_2_96.fasta" "tr_1_92.fasta tr_3_18.fasta" "tr_1_92.fasta tr_3_33.fasta" "tr_1_92.fasta tr_3_56.fasta" "tr_1_92.fasta tr_3_61.fasta" "tr_1_92.fasta tr_3_66.fasta" "tr_1_92.fasta tr_3_96.fasta" "tr_1_92.fasta tr_3_98.fasta" "tr_1_92.fasta tr_3_99.fasta" "tr_1_92.fasta tr_4_2.fasta" "tr_1_92.fasta tr_4_38.fasta" "tr_1_92.fasta tr_4_39.fasta" "tr_1_92.fasta tr_4_43.fasta" "tr_1_92.fasta tr_4_50.fasta" "tr_1_92.fasta tr_4_57.fasta" "tr_1_92.fasta tr_4_7.fasta" "tr_1_92.fasta tr_4_82.fasta" "tr_1_92.fasta tr_4_83.fasta" "tr_1_92.fasta tr_4_95.fasta" "tr_1_92.fasta tr_4_97.fasta" "tr_1_92.fasta tr_5_2.fasta" "tr_1_92.fasta tr_5_22.fasta" "tr_1_92.fasta tr_5_40.fasta" "tr_1_92.fasta tr_5_43.fasta" "tr_1_92.fasta tr_5_5.fasta" "tr_1_92.fasta tr_5_6.fasta" "tr_1_92.fasta tr_5_9.fasta"
"tr_2_35.fasta" "0.276977526410791" "0.343881401702178" "0.307666983571325" "0.291349945132231" "0.263928786004178" "0.310657758200699" "0.260246993381081" "0.354324899192811" "0.3240212789388" "0.296352450752892" "0.298704175110636" "0.306780351281746" "0.323317587328159" "0.271461160936195" "0.293109360469374" "tr_2_35.fasta tr_2_35.fasta" "tr_2_35.fasta tr_2_47.fasta" "tr_2_35.fasta tr_2_5.fasta" "tr_2_35.fasta tr_2_61.fasta" "tr_2_35.fasta tr_2_8.fasta" "tr_2_35.fasta tr_2_85.fasta" "tr_2_35.fasta tr_2_93.fasta" "tr_2_35.fasta tr_2_95.fasta" "tr_2_35.fasta tr_2_96.fasta" "tr_2_35.fasta tr_3_18.fasta" "tr_2_35.fasta tr_3_33.fasta" "tr_2_35.fasta tr_3_56.fasta" "tr_2_35.fasta tr_3_61.fasta" "tr_2_35.fasta tr_3_66.fasta" "tr_2_35.fasta tr_3_96.fasta" "tr_2_35.fasta tr_3_98.fasta" "tr_2_35.fasta tr_3_99.fasta" "tr_2_35.fasta tr_4_2.fasta" "tr_2_35.fasta tr_4_38.fasta" "tr_2_35.fasta tr_4_39.fasta" "tr_2_35.fasta tr_4_43.fasta" "tr_2_35.fasta tr_4_50.fasta" "tr_2_35.fasta tr_4_57.fasta" "tr_2_35.fasta tr_4_7.fasta" "tr_2_35.fasta tr_4_82.fasta" "tr_2_35.fasta tr_4_83.fasta" "tr_2_35.fasta tr_4_95.fasta" "tr_2_35.fasta tr_4_97.fasta" "tr_2_35.fasta tr_5_2.fasta" "tr_2_35.fasta tr_5_22.fasta" "tr_2_35.fasta tr_5_40.fasta" "tr_2_35.fasta tr_5_43.fasta" "tr_2_35.fasta tr_5_5.fasta" "tr_2_35.fasta tr_5_6.fasta" "tr_2_35.fasta tr_5_9.fasta"
"tr_2_47.fasta" "0.249605967335401" "0.2895088265908" "0.263174516101677" "0.252381445874773" "0.253193536555404" "0.255759455153092" "0.22255850997397" "0.270252575901356" "0.262353674340783" "0.251947215877429" "0.282448990970168" "0.262230362939552" "0.247341156921208" "0.255925559473639" "0.24150731531043" "0.0723558859425593" "tr_2_47.fasta tr_2_47.fasta" "tr_2_47.fasta tr_2_5.fasta" "tr_2_47.fasta tr_2_61.fasta" "tr_2_47.fasta tr_2_8.fasta" "tr_2_47.fasta tr_2_85.fasta" "tr_2_47.fasta tr_2_93.fasta" "tr_2_47.fasta tr_2_95.fasta" "tr_2_47.fasta tr_2_96.fasta" "tr_2_47.fasta tr_3_18.fasta" "tr_2_47.fasta tr_3_33.fasta" "tr_2_47.fasta tr_3_56.fasta" "tr_2_47.fasta tr_3_61.fasta" "tr_2_47.fasta tr_3_66.fasta" "tr_2_47.fasta tr_3_96.fasta" "tr_2_47.fasta tr_3_98.fasta" "tr_2_47.fasta tr_3_99.fasta" "tr_2_47.fasta tr_4_2.fasta" "tr_2_47.fasta tr_4_38.fasta" "tr_2_47.fasta tr_4_39.fasta" "tr_2_47.fasta tr_4_43.fasta" "tr_2_47.fasta tr_4_50.fasta" "tr_2_47.fasta tr_4_57.fasta" "tr_2_47.fasta tr_4_7.fasta" "tr_2_47.fasta tr_4_82.fasta" "tr_2_47.fasta tr_4_83.fasta" "tr_2_47.fasta tr_4_95.fasta" "tr_2_47.fasta tr_4_97.fasta" "tr_2_47.fasta tr_5_2.fasta" "tr_2_47.fasta tr_5_22.fasta" "tr_2_47.fasta tr_5_40.fasta" "tr_2_47.fasta tr_5_43.fasta" "tr_2_47.fasta tr_5_5.fasta" "tr_2_47.fasta tr_5_6.fasta" "tr_2_47.fasta tr_5_9.fasta"
"tr_2_5.fasta" "0.245092336217933" "0.343846324069411" "0.277056065155909" "0.237855567448125" "0.268904705764969" "0.262877772852475" "0.228347909320686" "0.2957251250587" "0.265684832430657" "0.270281672796794" "0.293878963443129" "0.279171498846495" "0.238306604896999" "0.240383990139551" "0.234481557831709" "0.115188317987963" "0.0841016455690887" "tr_2_5.fasta tr_2_5.fasta" "tr_2_5.fasta tr_2_61.fasta" "tr_2_5.fasta tr_2_8.fasta" "tr_2_5.fasta tr_2_85.fasta" "tr_2_5.fasta tr_2_93.fasta" "tr_2_5.fasta tr_2_95.fasta" "tr_2_5.fasta tr_2_96.fasta" "tr_2_5.fasta tr_3_18.fasta" "tr_2_5.fasta tr_3_33.fasta" "tr_2_5.fasta tr_3_56.fasta" "tr_2_5.fasta tr_3_61.fasta" "tr_2_5.fasta tr_3_66.fasta" "tr_2_5.fasta tr_3_96.fasta" "tr_2_5.fasta tr_3_98.fasta" "tr_2_5.fasta tr_3_99.fasta" "tr_2_5.fasta tr_4_2.fasta" "tr_2_5.fasta tr_4_38.fasta" "tr_2_5.fasta tr_4_39.fasta" "tr_2_5.fasta tr_4_43.fasta" "tr_2_5.fasta tr_4_50.fasta" "tr_2_5.fasta tr_4_57.fasta" "tr_2_5.fasta tr_4_7.fasta" "tr_2_5.fasta tr_4_82.fasta" "tr_2_5.fasta tr_4_83.fasta" "tr_2_5.fasta tr_4_95.fasta" "tr_2_5.fasta tr_4_97.fasta" "tr_2_5.fasta tr_5_2.fasta" "tr_2_5.fasta tr_5_22.fasta" "tr_2_5.fasta tr_5_40.fasta" "tr_2_5.fasta tr_5_43.fasta" "tr_2_5.fasta tr_5_5.fasta" "tr_2_5.fasta tr_5_6.fasta" "tr_2_5.fasta tr_5_9.fasta"
"tr_2_61.fasta" "0.231526926671476" "0.306980712931794" "0.263728875562451" "0.249191696455564" "0.21212663104741" "0.230947282960314" "0.188654556970179" "0.258684885549072" "0.245062338095813" "0.245553612093848" "0.254868773751687" "0.264242411081186" "0.232852792025959" "0.237110411736796" "0.218802681714748" "0.120462373911011" "0.0887704659802963" "0.138028483319164" "tr_2_61.fasta tr_2_61.fasta" "tr_2_61.fasta tr_2_8.fasta" "tr_2_61.fasta tr_2_85.fasta" "tr_2_61.fasta tr_2_93.fasta" "tr_2_61.fasta tr_2_95.fasta" "tr_2_61.fasta tr_2_96.fasta" "tr_2_61.fasta tr_3_18.fasta" "tr_2_61.fasta tr_3_33.fasta" "tr_2_61.fasta tr_3_56.fasta" "tr_2_61.fasta tr_3_61.fasta" "tr_2_61.fasta tr_3_66.fasta" "tr_2_61.fasta tr_3_96.fasta" "tr_2_61.fasta tr_3_98.fasta" "tr_2_61.fasta tr_3_99.fasta" "tr_2_61.fasta tr_4_2.fasta" "tr_2_61.fasta tr_4_38.fasta" "tr_2_61.fasta tr_4_39.fasta" "tr_2_61.fasta tr_4_43.fasta" "tr_2_61.fasta tr_4_50.fasta" "tr_2_61.fasta tr_4_57.fasta" "tr_2_61.fasta tr_4_7.fasta" "tr_2_61.fasta tr_4_82.fasta" "tr_2_61.fasta tr_4_83.fasta" "tr_2_61.fasta tr_4_95.fasta" "tr_2_61.fasta tr_4_97.fasta" "tr_2_61.fasta tr_5_2.fasta" "tr_2_61.fasta tr_5_22.fasta" "tr_2_61.fasta tr_5_40.fasta" "tr_2_61.fasta tr_5_43.fasta" "tr_2_61.fasta tr_5_5.fasta" "tr_2_61.fasta tr_5_6.fasta" "tr_2_61.fasta tr_5_9.fasta"
"tr_2_8.fasta" "0.238921656269688" "0.284373426073348" "0.274246537502169" "0.253705792745076" "0.225840684612227" "0.245319153887223" "0.203016910032931" "0.264413943708238" "0.257207828683434" "0.246931787478415" "0.262769638005013" "0.277239591241763" "0.24337973167126" "0.245363851947201" "0.229643727497708" "0.0810770327620515" "0.0542490123843689" "0.0985660015436699" "0.0848978297822799" "tr_2_8.fasta tr_2_8.fasta" "tr_2_8.fasta tr_2_85.fasta" "tr_2_8.fasta tr_2_93.fasta" "tr_2_8.fasta tr_2_95.fasta" "tr_2_8.fasta tr_2_96.fasta" "tr_2_8.fasta tr_3_18.fasta" "tr_2_8.fasta tr_3_33.fasta" "tr_2_8.fasta tr_3_56.fasta" "tr_2_8.fasta tr_3_61.fasta" "tr_2_8.fasta tr_3_66.fasta" "tr_2_8.fasta tr_3_96.fasta" "tr_2_8.fasta tr_3_98.fasta" "tr_2_8.fasta tr_3_99.fasta" "tr_2_8.fasta tr_4_2.fasta" "tr_2_8.fasta tr_4_38.fasta" "tr_2_8.fasta tr_4_39.fasta" "tr_2_8.fasta tr_4_43.fasta" "tr_2_8.fasta tr_4_50.fasta" "tr_2_8.fasta tr_4_57.fasta" "tr_2_8.fasta tr_4_7.fasta" "tr_2_8.fasta tr_4_82.fasta" "tr_2_8.fasta tr_4_83.fasta" "tr_2_8.fasta tr_4_95.fasta" "tr_2_8.fasta tr_4_97.fasta" "tr_2_8.fasta tr_5_2.fasta" "tr_2_8.fasta tr_5_22.fasta" "tr_2_8.fasta tr_5_40.fasta" "tr_2_8.fasta tr_5_43.fasta" "tr_2_8.fasta tr_5_5.fasta" "tr_2_8.fasta tr_5_6.fasta" "tr_2_8.fasta tr_5_9.fasta"
"tr_2_85.fasta" "0.233194133761818" "0.322751074421868" "0.264205309399812" "0.237694473576311" "0.235338723792959" "0.230315879400245" "0.207634270576611" "0.239742936519843" "0.255524332655562" "0.250443021674412" "0.270183402569358" "0.26759109150577" "0.228322351384341" "0.226097006096192" "0.232681289167558" "0.110327872906382" "0.0547922779644968" "0.0915347265601544" "0.0733176628321988" "0.0676469608489596" "tr_2_85.fasta tr_2_85.fasta" "tr_2_85.fasta tr_2_93.fasta" "tr_2_85.fasta tr_2_95.fasta" "tr_2_85.fasta tr_2_96.fasta" "tr_2_85.fasta tr_3_18.fasta" "tr_2_85.fasta tr_3_33.fasta" "tr_2_85.fasta tr_3_56.fasta" "tr_2_85.fasta tr_3_61.fasta" "tr_2_85.fasta tr_3_66.fasta" "tr_2_85.fasta tr_3_96.fasta" "tr_2_85.fasta tr_3_98.fasta" "tr_2_85.fasta tr_3_99.fasta" "tr_2_85.fasta tr_4_2.fasta" "tr_2_85.fasta tr_4_38.fasta" "tr_2_85.fasta tr_4_39.fasta" "tr_2_85.fasta tr_4_43.fasta" "tr_2_85.fasta tr_4_50.fasta" "tr_2_85.fasta tr_4_57.fasta" "tr_2_85.fasta tr_4_7.fasta" "tr_2_85.fasta tr_4_82.fasta" "tr_2_85.fasta tr_4_83.fasta" "tr_2_85.fasta tr_4_95.fasta" "tr_2_85.fasta tr_4_97.fasta" "tr_2_85.fasta tr_5_2.fasta" "tr_2_85.fasta tr_5_22.fasta" "tr_2_85.fasta tr_5_40.fasta" "tr_2_85.fasta tr_5_43.fasta" "tr_2_85.fasta tr_5_5.fasta" "tr_2_85.fasta tr_5_6.fasta" "tr_2_85.fasta tr_5_9.fasta"
"tr_2_93.fasta" "0.198796824670891" "0.255541781260313" "0.218251023790113" "0.207907248514858" "0.177363820845858" "0.17931934482298" "0.15347189159015" "0.210295809638553" "0.189501656706186" "0.21696096034518" "0.215766700846743" "0.215256304668697" "0.18843995138107" "0.194843924356359" "0.170246040873148" "0.111438418851803" "0.103816405379431" "0.121311279565704" "0.08785036556838" "0.0826900943353216" "0.0973659302309842" "tr_2_93.fasta tr_2_93.fasta" "tr_2_93.fasta tr_2_95.fasta" "tr_2_93.fasta tr_2_96.fasta" "tr_2_93.fasta tr_3_18.fasta" "tr_2_93.fasta tr_3_33.fasta" "tr_2_93.fasta tr_3_56.fasta" "tr_2_93.fasta tr_3_61.fasta" "tr_2_93.fasta tr_3_66.fasta" "tr_2_93.fasta tr_3_96.fasta" "tr_2_93.fasta tr_3_98.fasta" "tr_2_93.fasta tr_3_99.fasta" "tr_2_93.fasta tr_4_2.fasta" "tr_2_93.fasta tr_4_38.fasta" "tr_2_93.fasta tr_4_39.fasta" "tr_2_93.fasta tr_4_43.fasta" "tr_2_93.fasta tr_4_50.fasta" "tr_2_93.fasta tr_4_57.fasta" "tr_2_93.fasta tr_4_7.fasta" "tr_2_93.fasta tr_4_82.fasta" "tr_2_93.fasta tr_4_83.fasta" "tr_2_93.fasta tr_4_95.fasta" "tr_2_93.fasta tr_4_97.fasta" "tr_2_93.fasta tr_5_2.fasta" "tr_2_93.fasta tr_5_22.fasta" "tr_2_93.fasta tr_5_40.fasta" "tr_2_93.fasta tr_5_43.fasta" "tr_2_93.fasta tr_5_5.fasta" "tr_2_93.fasta tr_5_6.fasta" "tr_2_93.fasta tr_5_9.fasta"
"tr_2_95.fasta" "0.210580287886425" "0.330199051178811" "0.262327484776597" "0.215644455920145" "0.245438092166412" "0.216693508977601" "0.211984534955723" "0.251496499338981" "0.249209833822042" "0.238885933658972" "0.261140069934797" "0.267970799830561" "0.207350478291318" "0.216973726220673" "0.228811541641966" "0.153824608395084" "0.0997648659337096" "0.0917774002708295" "0.129152246622667" "0.0882972586293092" "0.0884033644190982" "0.114484303900853" "tr_2_95.fasta tr_2_95.fasta" "tr_2_95.fasta tr_2_96.fasta" "tr_2_95.fasta tr_3_18.fasta" "tr_2_95.fasta tr_3_33.fasta" "tr_2_95.fasta tr_3_56.fasta" "tr_2_95.fasta tr_3_61.fasta" "tr_2_95.fasta tr_3_66.fasta" "tr_2_95.fasta tr_3_96.fasta" "tr_2_95.fasta tr_3_98.fasta" "tr_2_95.fasta tr_3_99.fasta" "tr_2_95.fasta tr_4_2.fasta" "tr_2_95.fasta tr_4_38.fasta" "tr_2_95.fasta tr_4_39.fasta" "tr_2_95.fasta tr_4_43.fasta" "tr_2_95.fasta tr_4_50.fasta" "tr_2_95.fasta tr_4_57.fasta" "tr_2_95.fasta tr_4_7.fasta" "tr_2_95.fasta tr_4_82.fasta" "tr_2_95.fasta tr_4_83.fasta" "tr_2_95.fasta tr_4_95.fasta" "tr_2_95.fasta tr_4_97.fasta" "tr_2_95.fasta tr_5_2.fasta" "tr_2_95.fasta tr_5_22.fasta" "tr_2_95.fasta tr_5_40.fasta" "tr_2_95.fasta tr_5_43.fasta" "tr_2_95.fasta tr_5_5.fasta" "tr_2_95.fasta tr_5_6.fasta" "tr_2_95.fasta tr_5_9.fasta"
"tr_2_96.fasta" "0.229907521811586" "0.24560572274993" "0.258234069465363" "0.229948545103384" "0.209241251246448" "0.208701612425563" "0.178812215493377" "0.240510438426801" "0.224244953130876" "0.224285663701254" "0.244707026486491" "0.257909013796897" "0.218938584343039" "0.222823455335234" "0.204135168045545" "0.0745313464907413" "0.069558444349531" "0.114301338563591" "0.0708929958490564" "0.060195530468516" "0.0865871125798938" "0.0707463918266572" "0.121777360205292" "tr_2_96.fasta tr_2_96.fasta" "tr_2_96.fasta tr_3_18.fasta" "tr_2_96.fasta tr_3_33.fasta" "tr_2_96.fasta tr_3_56.fasta" "tr_2_96.fasta tr_3_61.fasta" "tr_2_96.fasta tr_3_66.fasta" "tr_2_96.fasta tr_3_96.fasta" "tr_2_96.fasta tr_3_98.fasta" "tr_2_96.fasta tr_3_99.fasta" "tr_2_96.fasta tr_4_2.fasta" "tr_2_96.fasta tr_4_38.fasta" "tr_2_96.fasta tr_4_39.fasta" "tr_2_96.fasta tr_4_43.fasta" "tr_2_96.fasta tr_4_50.fasta" "tr_2_96.fasta tr_4_57.fasta" "tr_2_96.fasta tr_4_7.fasta" "tr_2_96.fasta tr_4_82.fasta" "tr_2_96.fasta tr_4_83.fasta" "tr_2_96.fasta tr_4_95.fasta" "tr_2_96.fasta tr_4_97.fasta" "tr_2_96.fasta tr_5_2.fasta" "tr_2_96.fasta tr_5_22.fasta" "tr_2_96.fasta tr_5_40.fasta" "tr_2_96.fasta tr_5_43.fasta" "tr_2_96.fasta tr_5_5.fasta" "tr_2_96.fasta tr_5_6.fasta" "tr_2_96.fasta tr_5_9.fasta"
