"V1" "V2"
"tr_3_17.fasta" 6.60406667573938 -3.51576792183288
"tr_3_18.fasta" 8.59596637864265 -3.31116791891765
"tr_3_19.fasta" 9.67612587792904 -5.02951285880418
"tr_3_2.fasta" 9.94108418432709 -5.43969348038508
"tr_3_20.fasta" 8.62871609867723 -4.33395566675109
"tr_3_21.fasta" 9.72453266875804 -4.90345795165268
"tr_3_22.fasta" 9.10492619057149 -5.01949714183469
"tr_3_23.fasta" 8.9364109174299 -4.43796965666515
"tr_3_24.fasta" 9.22493150295823 -5.22371993132415
"tr_3_25.fasta" 10.2475833019811 -4.55447369244663
"tr_3_26.fasta" 10.2834369103377 -4.49786691114262
"tr_4_1.fasta" 9.94865989671828 7.42092918368243
"tr_4_10.fasta" 8.92625969763693 7.22094984100791
"tr_4_100.fasta" 10.5244896875283 5.81110188400342
"tr_4_11.fasta" 8.88243757209193 7.16181700794363
"tr_4_12.fasta" 9.50528802097891 5.6898388573272
"tr_4_13.fasta" 11.276638688692 8.52236953196076
"tr_4_14.fasta" 10.4479726016284 5.71907070281026
"tr_4_15.fasta" 10.5244896875283 5.81110188400342
"tr_4_16.fasta" 9.50528802097891 5.6898388573272
"tr_4_17.fasta" 11.2381684877419 5.76340160434704
"tr_4_18.fasta" 10.5244896875283 5.81110188400342
"tr_4_19.fasta" 9.50528802097891 5.6898388573272
"tr_4_2.fasta" 10.2585751776776 7.10919672732411
"tr_4_20.fasta" 9.50528802097891 5.6898388573272
"tr_4_21.fasta" 10.5244896875283 5.81110188400342
"tr_4_22.fasta" 10.5244896875283 5.81110188400342
"tr_4_23.fasta" 10.5244896875283 5.81110188400342
"tr_4_24.fasta" 10.5244896875283 5.81110188400342
"tr_4_25.fasta" 10.5244896875283 5.81110188400342
"tr_4_26.fasta" 10.5244896875283 5.81110188400342
"tr_5_1.fasta" -0.719771852296533 11.137451849309
"tr_5_10.fasta" -2.53278094814427 10.5554590293694
"tr_5_11.fasta" -2.53278094814427 10.5554590293693
"tr_5_12.fasta" -2.53278094814427 10.5554590293693
"tr_5_13.fasta" -3.5429206499947 10.4634618267392
"tr_5_14.fasta" -2.53278094814427 10.5554590293693
"tr_5_15.fasta" -1.83151657179148 10.8639728773939
"tr_5_16.fasta" -2.53278094814427 10.5554590293693
"tr_5_17.fasta" -2.2596211751049 11.0944035119979
"tr_5_18.fasta" -2.26021992400896 11.1116381967987
