"V1" "V2" "V3"
"tr_1_127.fasta" -0.0496324907077306 0.0284887652835003 -0.0311171767664773
"tr_1_128.fasta" 0.0259480836526782 0.0438359293407787 0.00669351756189257
"tr_1_129.fasta" 0.00446312654085802 -0.0047436652538878 -0.0152784321223817
"tr_1_13.fasta" -0.0315077525869712 -0.0474923749633569 0.00895186887535385
"tr_1_130.fasta" 0.0256459715690017 -0.0155468711345879 0.00277037956249286
"tr_1_131.fasta" 0.0391361030609493 0.00446904537565265 0.00117369884639077
"tr_1_132.fasta" -0.0534701089797145 0.0368632393592455 -0.00134635142263629
"tr_1_133.fasta" -0.00538115993153864 -0.0055216470417616 -0.0104388039266387
"tr_1_134.fasta" -0.0225411442719349 -0.0210291204611593 0.0220581518711832
"tr_1_135.fasta" 0.0093355958589216 -0.0205996515193978 0.0364727647306818
"tr_1_136.fasta" 0.043404348753786 0.00867874560031252 -0.00320846808859834
"tr_1_137.fasta" 0.00137781221333748 0.00814035148485133 -0.0360657372319259
"tr_1_138.fasta" -0.00737771486144422 0.0175730185552548 0.013971816869938
"tr_1_139.fasta" 0.0174052339189492 0.0286001569793839 -0.00573846405271031
"tr_1_14.fasta" 0.0186059583159599 0.000737728397951072 -0.0236918935594687
"tr_1_140.fasta" 0.000603505293984261 0.0305450951417518 0.0245329104020447
"tr_1_141.fasta" 0.0181449276706183 -0.0273428510758708 -0.0163188760092547
"tr_1_142.fasta" 0.00727999577206714 -0.00666023576486317 0.0131289669895172
"tr_1_143.fasta" 0.00318442329762757 -0.0204316034278757 -0.000818797934928298
"tr_1_144.fasta" -0.0216752856549747 0.0733726492378792 -0.0126058567989419
"tr_1_145.fasta" 0.0307570550319558 -0.00825333990852258 0.00298691745979883
"tr_1_146.fasta" -0.028687618000768 -0.050202148663793 -0.00174588110798098
"tr_1_147.fasta" 0.00583230579260743 0.0430953642972693 -0.0174297339971827
"tr_1_148.fasta" -0.00767169274254369 -0.0487409461920328 -0.00377602950190434
"tr_1_149.fasta" 0.00751514192033432 -0.0276993563907465 -0.0147137687646823
"tr_1_15.fasta" 0.021026259247953 -0.00257221434399222 -0.00870868016965919
"tr_1_150.fasta" -0.00166545475507054 0.00473037410179454 -0.0192304602322851
"tr_1_16.fasta" 0.032175674478917 -0.00805878388451215 0.00231056630549303
"tr_1_17.fasta" 0.0234535650978759 -0.0160840825014097 0.00287945165930431
"tr_1_18.fasta" -0.0325757365878334 0.0268266252963401 -0.00239147082686355
"tr_1_19.fasta" -0.0155855872765662 -0.054030303376634 0.0187260466457227
"tr_1_2.fasta" 0.0183729871758338 0.00170979372313329 0.010450486371695
"tr_1_20.fasta" 0.00494987973928823 -0.00172702814084375 -0.0330427436380187
"tr_1_21.fasta" 0.00778115916233527 -0.00101800308129638 -0.0423492606142633
"tr_1_22.fasta" -0.039101093536524 0.0171843392591296 -0.021978498081725
"tr_1_23.fasta" -0.00598607559483724 -0.0164881594237613 -0.0142583810296399
"tr_1_24.fasta" 0.0128161137669506 -0.0151970354933492 -0.0330266041224907
"tr_1_25.fasta" -0.0257300272631793 -0.0508262378383265 -0.0125183250049256
"tr_1_26.fasta" -0.0225906195730342 0.0046100594748033 -0.0332508774358603
"tr_1_27.fasta" -0.0582151914472277 -0.00500961056434669 0.000386450203990619
"tr_1_28.fasta" -0.00357731830682156 0.00482430042330318 -0.00856432261291157
"tr_1_29.fasta" 0.00312412748771799 -0.0335198396172679 0.0239269328416806
"tr_1_3.fasta" 0.0137889379226197 -0.0532692914100102 -0.00968188071294655
"tr_1_30.fasta" -0.0148455660888494 0.00493865097970788 -0.00999192115494725
"tr_1_31.fasta" 0.0401662963262292 -0.0399079150627554 -0.00978002074533653
"tr_1_32.fasta" 0.11315420633471 0.0682927092221188 -0.00850629526642902
"tr_1_33.fasta" -0.0250861012773283 0.0346909293084073 0.0111225071654147
"tr_1_34.fasta" 0.0495373330011224 -0.00214543528539638 0.0304434503581812
"tr_1_35.fasta" -0.0302812602776525 -0.0270310965464773 0.0373518465651319
"tr_1_36.fasta" -0.0316644754189834 0.0117244037938153 0.0246143802948926
"tr_1_37.fasta" -0.015157223047714 0.0196569232200004 -0.00690342949194609
"tr_1_38.fasta" 0.0291628488282391 0.000750354241372471 0.0174426723879368
"tr_1_39.fasta" -0.0370687363616503 0.042560460752832 0.00864758229164578
"tr_1_4.fasta" 0.00379159426227141 -0.0178946626592685 0.0425464016074032
"tr_1_40.fasta" 0.00485283014063683 -0.0294984135123841 -0.0258952189094905
"tr_1_41.fasta" -0.00672595210180214 -0.00567884421474232 0.000315884024231704
"tr_1_42.fasta" -0.00870903553781246 -0.040059521849451 0.00368412842944951
"tr_1_43.fasta" 0.010296650418804 -0.00394754544347276 -0.0210998108283631
"tr_1_44.fasta" -0.00621266146412943 0.00379687564419843 -0.0193810740255953
"tr_1_45.fasta" 0.00512805921205877 -0.0253304595066685 0.0133758911688966
"tr_1_46.fasta" -0.0133722056355371 0.0114275414476807 0.0144615158504989
"tr_1_47.fasta" 0.01715857168278 -0.0112718906749587 -0.00192577399722322
"tr_1_48.fasta" -0.0173887849200786 -0.0279399857259864 -0.0237344248142491
"tr_1_49.fasta" -0.0253029744514158 0.00733917210043575 0.021176916377416
"tr_1_5.fasta" -0.00505327833316562 0.00372175891093269 -0.00132663777771646
"tr_1_50.fasta" -0.000547358178084825 -0.0171583100632554 0.00700913664837819
"tr_1_51.fasta" 0.00534655055781777 -0.0203767268803012 -0.0100462855075247
"tr_1_52.fasta" -0.0128119268981009 -0.00306474522693485 -0.0384936480793102
"tr_1_53.fasta" -0.0161726724295727 -0.00558765364988406 -0.00598989523901267
"tr_1_54.fasta" -0.0429152611680274 -0.0193886200335783 0.0493967009734499
"tr_1_55.fasta" -0.0437456387110195 0.056040621481687 0.0126734987912043
"tr_1_56.fasta" -0.0149933439877704 0.0118917038697786 -0.00378349198400085
"tr_1_57.fasta" -0.0163900951996167 -0.0357168976901355 -0.0246019766209561
"tr_1_58.fasta" -0.049759757358623 -0.0208679543539133 0.0248674559735679
"tr_1_59.fasta" -0.0104892481625314 0.0118314003453398 -0.00602074905470467
"tr_1_6.fasta" 0.00991536433200937 0.00688102941576854 -0.0232326823680625
"tr_1_60.fasta" 0.0270734880232798 -0.0141962649200847 0.0195591437354432
"tr_1_61.fasta" 0.00721730887111662 0.0326359569235419 0.00590479068663086
"tr_1_62.fasta" 0.00466022175554333 0.00135807460638436 -0.00836181130120589
"tr_1_63.fasta" 0.0121434518834269 0.032038040590494 0.0434006744515347
"tr_1_64.fasta" 0.0237006240686374 0.0334498059103239 0.00432681375302012
"tr_1_65.fasta" 0.00787210043913635 0.012163041894589 -0.00964897400633836
"tr_1_66.fasta" -0.0214965258779299 0.0026070174330591 0.00243055597324866
"tr_1_67.fasta" -0.0363451166152662 -0.0382932221493281 0.0110004869829637
"tr_1_68.fasta" 0.0346278623394617 0.00583776708643811 0.00210665371493136
"tr_1_69.fasta" 0.0158065147259084 1.22321679756539e-05 -0.0164277243968109
"tr_1_7.fasta" -0.0207237736197248 0.0106702679787395 0.0215370178932566
"tr_1_70.fasta" 0.0139616895638862 -0.0510367875095002 -0.00555981760729004
"tr_1_71.fasta" 0.0181815507013129 0.0111838050009239 0.0122197684679309
"tr_1_72.fasta" 0.0197459011281375 0.0181240624004933 -0.00510948496524219
"tr_1_73.fasta" 0.0138372474220564 0.0212637376332877 -0.00468871933663176
"tr_1_74.fasta" -0.0417623715398535 0.0342232404882861 0.00409617357287634
"tr_1_75.fasta" -0.023708543338927 0.016489171747195 -0.0236971795645817
"tr_1_76.fasta" -0.0278686279583827 -0.000834333744715034 -0.0124227764031238
"tr_1_77.fasta" 0.0171884963198085 0.000398663074130812 -0.00419386523067596
"tr_1_78.fasta" 0.00871783558408548 -0.0194140255303279 -0.000966909209320414
"tr_1_79.fasta" 0.00334815494974298 0.0129348962492254 0.0287773676010481
"tr_1_8.fasta" -0.00180989589939906 -0.00983381553321793 0.00377586947740174
"tr_1_80.fasta" 0.00827159143287681 0.00928397782691216 0.00908403965632145
"tr_1_81.fasta" -0.013554484229249 0.0177217056521694 0.0288185710978751
"tr_1_82.fasta" -0.00867389553653842 0.0173094338405641 -0.0236606086593291
"tr_1_83.fasta" 0.00208966498201521 0.0247287021346486 0.00125856485530459
"tr_1_84.fasta" 0.0508547645864519 -0.0100577172462641 0.0104565341558158
"tr_1_85.fasta" 0.00758024940414181 -0.00187987235146866 0.0268020880592711
"tr_1_86.fasta" -0.0275175806737772 0.00600415809667033 -0.0305803958108865
"tr_1_87.fasta" 0.0271660899379131 -0.0265745373676266 0.00204975686410475
"tr_1_88.fasta" 0.031737309796388 0.0177085189097173 0.0228407541110848
"tr_1_89.fasta" 0.0332358131472413 0.00535392906379374 0.00532634825823681
"tr_1_9.fasta" 0.0145070918127995 0.0102972531593756 0.0419875468753406
"tr_1_90.fasta" 0.0116824905733406 0.0037004843293088 0.00307073463881528
"tr_1_91.fasta" 0.0304055939337795 -0.0157221997046854 -0.0394201702802384
"tr_1_92.fasta" -0.021651289914154 -0.0122978048542795 0.0012510621135775
"tr_1_93.fasta" 0.0236492221475722 0.00443088944778744 -0.00575835758043012
"tr_1_94.fasta" -0.0169032090322429 0.0132693103053673 -0.0193995064352796
"tr_1_95.fasta" -0.0568752455483037 0.0287410956669292 0.00506356413459769
"tr_1_96.fasta" 0.00436254637530772 0.0225219757090077 -0.0119492793420746
"tr_1_97.fasta" -0.0174030636071294 -0.0132615460352846 0.00373785593221917
"tr_1_98.fasta" -0.0364339868935792 -0.0244018729467002 0.00759299455089917
"tr_1_99.fasta" 0.0285271879647615 0.0558343157681949 0.0314305444734682
